,loss,mae,val_loss,val_mae
0,2542.596793583461,34.120140075683594,16.949806213378906,3.1982076168060303
1,24.532315390450613,4.26630163192749,43.46257781982422,4.617278099060059
2,16.405574662344797,2.7509710788726807,92.60137176513672,9.152424812316895
